EmployeeID,JobRole,CurrentSkill
144,Laboratory Technician,Microsoft Access
144,Laboratory Technician,Critical Thinking
144,Laboratory Technician,Writing
144,Laboratory Technician,Laboratory information management system LIMS
144,Laboratory Technician,Reading Comprehension
145,Healthcare Representative,AcuStaf
145,Healthcare Representative,Monitoring
145,Healthcare Representative,Alteer Office
145,Healthcare Representative,Reading Comprehension
145,Healthcare Representative,Allscripts healthcare automation software
145,Healthcare Representative,3DGrid HIPAA Checkup
145,Healthcare Representative,American Medical Association CodeManager
145,Healthcare Representative,Active Listening
147,Laboratory Technician,Linux
147,Laboratory Technician,Email software
147,Laboratory Technician,Monitoring
147,Laboratory Technician,Laboratory information management system LIMS
147,Laboratory Technician,Microsoft Access
147,Laboratory Technician,Writing
147,Laboratory Technician,Database software
147,Laboratory Technician,Reading Comprehension
147,Laboratory Technician,C++
148,Manager,Critical Thinking
148,Manager,ActionWare
148,Manager,Adobe Acrobat
148,Manager,Adobe Creative Cloud software
148,Manager,Active Listening
148,Manager,Reading Comprehension
148,Manager,Monitoring
148,Manager,Act!
148,Manager,Speaking
148,Manager,ADP Workforce Now
150,Laboratory Technician,Writing
150,Laboratory Technician,Critical Thinking
150,Laboratory Technician,Linux
150,Laboratory Technician,Monitoring
150,Laboratory Technician,C++
150,Laboratory Technician,Reading Comprehension
150,Laboratory Technician,Microsoft Access
150,Laboratory Technician,Laboratory information management system LIMS
150,Laboratory Technician,Science
151,Research Scientist,Advanced numerical software
151,Research Scientist,Amazon Elastic Compute Cloud EC2
151,Research Scientist,3D graphics software
151,Research Scientist,Ada
151,Research Scientist,Algorithmic software
152,Sales Executive,Adobe Creative Cloud software
152,Sales Executive,Monitoring
152,Sales Executive,Adobe Acrobat
152,Sales Executive,Speaking
152,Sales Executive,Active Listening
152,Sales Executive,Adobe ActionScript
152,Sales Executive,Act!
152,Sales Executive,Critical Thinking
152,Sales Executive,Airtable
152,Sales Executive,Reading Comprehension
153,Manager,Act!
153,Manager,Adobe Creative Cloud software
153,Manager,Active Listening
153,Manager,ActionWare
153,Manager,Monitoring
153,Manager,Adobe Acrobat
153,Manager,ADP Workforce Now
153,Manager,Reading Comprehension
153,Manager,Adobe Photoshop
153,Manager,Speaking
154,Sales Executive,Adobe ActionScript
154,Sales Executive,Adobe Creative Cloud software
154,Sales Executive,Critical Thinking
154,Sales Executive,Monitoring
154,Sales Executive,Act!
154,Sales Executive,Reading Comprehension
154,Sales Executive,Adobe Acrobat
154,Sales Executive,Speaking
154,Sales Executive,Active Listening
155,Laboratory Technician,Database software
155,Laboratory Technician,C++
155,Laboratory Technician,Science
155,Laboratory Technician,Microsoft Access
155,Laboratory Technician,Linux
155,Laboratory Technician,Email software
155,Laboratory Technician,Reading Comprehension
158,Manager,Adobe Photoshop
158,Manager,Critical Thinking
158,Manager,Adobe Acrobat
158,Manager,Reading Comprehension
158,Manager,Act!
158,Manager,Adobe Creative Cloud software
158,Manager,Speaking
158,Manager,Monitoring
158,Manager,Active Listening
159,Research Scientist,Ada
159,Research Scientist,Advanced numerical software
159,Research Scientist,Active Learning
159,Research Scientist,Mathematics
159,Research Scientist,Critical Thinking
159,Research Scientist,Active Listening
159,Research Scientist,Amazon Elastic Compute Cloud EC2
159,Research Scientist,Reading Comprehension
159,Research Scientist,Amazon DynamoDB
160,Sales Executive,Adobe Acrobat
160,Sales Executive,Speaking
160,Sales Executive,Airtable
160,Sales Executive,Monitoring
160,Sales Executive,Reading Comprehension
160,Sales Executive,Adobe Creative Cloud software
160,Sales Executive,Apple Keynote
160,Sales Executive,Adobe ActionScript
160,Sales Executive,Active Listening
161,Research Scientist,Amazon Elastic Compute Cloud EC2
161,Research Scientist,Active Listening
161,Research Scientist,Active Learning
161,Research Scientist,Reading Comprehension
161,Research Scientist,Advanced numerical software
161,Research Scientist,Amazon DynamoDB
161,Research Scientist,Critical Thinking
162,Research Director,Writing
162,Research Director,Active Listening
162,Research Director,Adobe Acrobat
162,Research Director,Reading Comprehension
162,Research Director,IBM Lotus 1-2-3
162,Research Director,Graphics software
162,Research Director,Adobe Photoshop
162,Research Director,Critical Thinking
162,Research Director,ESRI ArcGIS software
162,Research Director,Science
163,Sales Executive,Adobe Acrobat
163,Sales Executive,Apple Keynote
163,Sales Executive,Adobe Creative Cloud software
163,Sales Executive,Reading Comprehension
163,Sales Executive,Critical Thinking
163,Sales Executive,Adobe ActionScript
163,Sales Executive,Monitoring
163,Sales Executive,Speaking
164,Research Scientist,Amazon DynamoDB
164,Research Scientist,Mathematics
164,Research Scientist,Algorithmic software
164,Research Scientist,3D graphics software
164,Research Scientist,Critical Thinking
164,Research Scientist,Ada
165,Healthcare Representative,Alteer Office
165,Healthcare Representative,Allscripts healthcare automation software
165,Healthcare Representative,3DGrid HIPAA Checkup
165,Healthcare Representative,American Medical Association CodeManager
165,Healthcare Representative,Speaking
165,Healthcare Representative,AcuStaf
165,Healthcare Representative,Monitoring
165,Healthcare Representative,Active Listening
165,Healthcare Representative,Critical Thinking
165,Healthcare Representative,Adobe Acrobat
167,Sales Representative,ACT! Premium
167,Sales Representative,Critical Thinking
167,Sales Representative,Reading Comprehension
167,Sales Representative,3M Post-it App
167,Sales Representative,Active Listening
169,Laboratory Technician,Writing
169,Laboratory Technician,Monitoring
169,Laboratory Technician,C++
169,Laboratory Technician,Science
169,Laboratory Technician,Critical Thinking
169,Laboratory Technician,Linux
170,Manufacturing Director,ABB Optimize IT Predict & Control
170,Manufacturing Director,Active Listening
170,Manufacturing Director,Adobe After Effects
170,Manufacturing Director,Apple Final Cut Pro
170,Manufacturing Director,Adobe Acrobat
170,Manufacturing Director,Critical Thinking
170,Manufacturing Director,Adobe InDesign
171,Research Scientist,3D graphics software
171,Research Scientist,Amazon DynamoDB
171,Research Scientist,Active Listening
171,Research Scientist,Critical Thinking
171,Research Scientist,Algorithmic software
174,Sales Executive,Reading Comprehension
174,Sales Executive,Adobe ActionScript
174,Sales Executive,Act!
174,Sales Executive,Speaking
174,Sales Executive,Monitoring
174,Sales Executive,Adobe Acrobat
174,Sales Executive,Active Listening
175,Sales Executive,Reading Comprehension
175,Sales Executive,Act!
175,Sales Executive,Adobe ActionScript
175,Sales Executive,Airtable
175,Sales Executive,Adobe Creative Cloud software
175,Sales Executive,Active Listening
175,Sales Executive,Speaking
176,Sales Executive,Critical Thinking
176,Sales Executive,Apple Keynote
176,Sales Executive,Airtable
176,Sales Executive,Act!
176,Sales Executive,Monitoring
176,Sales Executive,Adobe ActionScript
176,Sales Executive,Adobe Creative Cloud software
176,Sales Executive,Active Listening
176,Sales Executive,Speaking
176,Sales Executive,Adobe Acrobat
177,Human Resources,Adobe Dreamweaver
177,Human Resources,Adobe Creative Cloud software
177,Human Resources,Adobe Human Capital Application Solution Accelerator
177,Human Resources,Adobe Acrobat
177,Human Resources,Speaking
177,Human Resources,Critical Thinking
177,Human Resources,Adobe InDesign
177,Human Resources,Adobe Illustrator
178,Manufacturing Director,Active Listening
178,Manufacturing Director,Adobe Photoshop
178,Manufacturing Director,Adobe After Effects
178,Manufacturing Director,Reading Comprehension
178,Manufacturing Director,ABB Optimize IT Predict & Control
178,Manufacturing Director,Adobe InDesign
178,Manufacturing Director,Speaking
179,Manufacturing Director,Adobe Photoshop
179,Manufacturing Director,Adobe InDesign
179,Manufacturing Director,Apple Final Cut Pro
179,Manufacturing Director,Adobe After Effects
179,Manufacturing Director,Monitoring
179,Manufacturing Director,Reading Comprehension
179,Manufacturing Director,Active Listening
182,Sales Executive,Speaking
182,Sales Executive,Act!
182,Sales Executive,Active Listening
182,Sales Executive,Monitoring
182,Sales Executive,Critical Thinking
182,Sales Executive,Reading Comprehension
182,Sales Executive,Apple Keynote
182,Sales Executive,Adobe Acrobat
182,Sales Executive,Airtable
183,Sales Executive,Apple Keynote
183,Sales Executive,Speaking
183,Sales Executive,Adobe Acrobat
183,Sales Executive,Adobe Creative Cloud software
183,Sales Executive,Monitoring
184,Human Resources,Adobe Acrobat
184,Human Resources,Writing
184,Human Resources,Adobe Illustrator
184,Human Resources,Active Listening
184,Human Resources,Reading Comprehension
184,Human Resources,Adobe Creative Cloud software
184,Human Resources,Critical Thinking
184,Human Resources,Adobe Dreamweaver
184,Human Resources,Adobe InDesign
184,Human Resources,Speaking
190,Laboratory Technician,Writing
190,Laboratory Technician,Laboratory information management system LIMS
190,Laboratory Technician,Science
190,Laboratory Technician,Critical Thinking
190,Laboratory Technician,Monitoring
190,Laboratory Technician,Reading Comprehension
192,Research Scientist,Algorithmic software
192,Research Scientist,Critical Thinking
192,Research Scientist,Active Learning
192,Research Scientist,Reading Comprehension
192,Research Scientist,Amazon DynamoDB
192,Research Scientist,3D graphics software
192,Research Scientist,Ada
192,Research Scientist,Mathematics
192,Research Scientist,Active Listening
192,Research Scientist,Advanced numerical software
193,Research Scientist,3D graphics software
193,Research Scientist,Active Listening
193,Research Scientist,Ada
193,Research Scientist,Advanced numerical software
193,Research Scientist,Mathematics
193,Research Scientist,Reading Comprehension
194,Research Scientist,Ada
194,Research Scientist,Amazon Elastic Compute Cloud EC2
194,Research Scientist,3D graphics software
194,Research Scientist,Advanced numerical software
194,Research Scientist,Amazon DynamoDB
194,Research Scientist,Mathematics
195,Sales Executive,Active Listening
195,Sales Executive,Adobe Acrobat
195,Sales Executive,Apple Keynote
195,Sales Executive,Reading Comprehension
195,Sales Executive,Critical Thinking
195,Sales Executive,Act!
195,Sales Executive,Adobe Creative Cloud software
195,Sales Executive,Airtable
195,Sales Executive,Speaking
197,Research Scientist,Algorithmic software
197,Research Scientist,Amazon DynamoDB
197,Research Scientist,Ada
197,Research Scientist,Amazon Elastic Compute Cloud EC2
197,Research Scientist,3D graphics software
198,Laboratory Technician,Email software
198,Laboratory Technician,Writing
198,Laboratory Technician,Microsoft Access
198,Laboratory Technician,C++
198,Laboratory Technician,Reading Comprehension
198,Laboratory Technician,Monitoring
199,Manager,Speaking
199,Manager,ADP Workforce Now
199,Manager,Active Listening
199,Manager,Reading Comprehension
199,Manager,Adobe Creative Cloud software
199,Manager,ActionWare
199,Manager,Monitoring
199,Manager,Adobe Photoshop
200,Laboratory Technician,Microsoft Access
200,Laboratory Technician,Writing
200,Laboratory Technician,Database software
200,Laboratory Technician,Linux
200,Laboratory Technician,Reading Comprehension
200,Laboratory Technician,Laboratory information management system LIMS
201,Laboratory Technician,Monitoring
201,Laboratory Technician,Critical Thinking
201,Laboratory Technician,Laboratory information management system LIMS
201,Laboratory Technician,Database software
201,Laboratory Technician,Linux
201,Laboratory Technician,Writing
202,Research Scientist,Advanced numerical software
202,Research Scientist,Amazon DynamoDB
202,Research Scientist,Active Learning
202,Research Scientist,3D graphics software
202,Research Scientist,Ada
202,Research Scientist,Reading Comprehension
202,Research Scientist,Active Listening
202,Research Scientist,Critical Thinking
202,Research Scientist,Mathematics
202,Research Scientist,Algorithmic software
204,Sales Executive,Reading Comprehension
204,Sales Executive,Monitoring
204,Sales Executive,Act!
204,Sales Executive,Apple Keynote
204,Sales Executive,Critical Thinking
204,Sales Executive,Airtable
204,Sales Executive,Adobe ActionScript
204,Sales Executive,Active Listening
204,Sales Executive,Adobe Acrobat
204,Sales Executive,Speaking
205,Sales Representative,Adobe Creative Cloud software
